발생량_10시,시군구,발생량_09시,도착량_01시,도착량_17시,발생량_14시,도착량_10시,도착량_08시,발생량_23시,도착량_18시,발생량_12시,발생량_07시,발생량_22시,발생량_00시,시도,도착량_19시,년도,발생량_20시,발생량_04시,도착량_16시,도착량_20시,발생량_05시,도착량_14시,발생량_02시,도착량_22시,읍면동,발생량_08시,발생량_06시,도착량_02시,도착량_05시,도착량_03시,발생량_03시,발생량_11시,발생량_21시,도착량_00시,발생량_19시,발생량_16시,도착량_21시,도착량_23시,도착량_09시,발생량_18시,도착량_07시,도착량_15시,도착량_11시,발생량_01시,도착량_12시,발생량_13시,발생량_17시,도착량_13시,발생량_15시,도착량_04시,도착량_06시
1539,공주시,67,0,722,2576,1430,1158,0,395,55,1183,455,0,충청남도,369,2024,196,0,44,298,0,736,0,28,산성동,1053,3,0,0,0,0,2096,512,0,1055,1357,413,0,22,64,1608,716,1140,0,17,2499,3478,824,2319,0,0
0,공주시,0,0,35,14,0,9,0,37,90,704,0,0,충청남도,0,2024,0,0,0,0,0,35,0,0,상왕동,752,0,0,0,0,0,0,0,0,0,0,0,0,0,84,139,1,0,0,60,286,0,2,24,0,0
0,공주시,239,0,0,0,0,0,0,0,0,23,0,0,충청남도,0,2024,0,0,0,0,0,0,0,0,석장리동,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,22,0,6,0,0,0
104,공주시,235,0,156,327,153,216,0,210,183,36,71,0,충청남도,27,2024,45,0,159,144,0,143,0,11,송선동,356,0,0,0,0,0,244,85,0,141,283,147,0,352,289,83,157,110,0,80,125,203,115,439,0,0
4925,공주시,7501,0,8607,9899,5115,5129,203,7505,6739,10748,8627,0,충청남도,3925,2024,4265,0,6581,3093,0,5623,0,1873,신관동,9392,1666,0,0,0,0,7598,6957,0,7648,10760,3194,199,4537,10653,6097,5036,4323,0,4419,4908,9266,6057,7296,0,652
29,공주시,401,0,68,51,18,9,0,2,41,43,0,0,충청남도,8,2024,0,0,45,0,0,13,0,0,신풍면,423,60,0,0,0,0,112,0,0,4,86,0,0,4,4,0,18,13,0,4,13,30,13,25,0,2
9,공주시,97,0,33,24,17,12,0,26,73,57,0,0,충청남도,25,2024,0,0,43,4,0,48,0,0,쌍신동,0,0,0,0,0,0,9,0,0,12,3,3,0,19,30,10,21,24,0,46,0,1,27,4,0,0
292,공주시,278,0,631,442,313,359,0,353,30,1166,172,0,충청남도,243,2024,11,0,57,334,0,427,0,27,옥룡동,1364,0,0,0,0,0,370,355,0,275,592,478,0,9,31,540,616,254,0,7,428,582,257,76,0,0
26,공주시,140,0,4,149,19,105,0,30,376,1067,0,0,충청남도,44,2024,3,0,61,40,0,74,0,0,우성면,1141,6,0,0,0,0,130,0,0,5,88,0,0,5,13,151,167,159,0,71,42,5,14,134,0,0
2,공주시,3,0,13,34,52,57,0,0,5,0,0,0,충청남도,0,2024,3,0,23,0,0,29,0,0,웅진동,1,0,0,0,0,0,0,0,0,4,34,0,0,82,0,0,36,0,0,8,15,25,15,7,0,0
