발생량_10시,시군구,발생량_09시,도착량_01시,도착량_17시,발생량_14시,도착량_10시,도착량_08시,발생량_23시,도착량_18시,발생량_12시,발생량_07시,발생량_22시,발생량_00시,시도,도착량_19시,년도,발생량_20시,발생량_04시,도착량_16시,도착량_20시,발생량_05시,도착량_14시,발생량_02시,도착량_22시,읍면동,발생량_08시,발생량_06시,도착량_02시,도착량_05시,도착량_03시,발생량_03시,발생량_11시,발생량_21시,도착량_00시,발생량_19시,발생량_16시,도착량_21시,도착량_23시,도착량_09시,발생량_18시,도착량_07시,도착량_15시,도착량_11시,발생량_01시,도착량_12시,발생량_13시,발생량_17시,도착량_13시,발생량_15시,도착량_04시,도착량_06시
15468,동구,22252,0,8400,14985,4250,8924,893,10543,16357,35934,6746,0,대구광역시,7735,2023,6610,0,8447,5122,3514,6277,0,4265,사복동,33654,8910,0,716,0,0,14706,6166,0,9963,14677,5209,1508,5652,17668,6939,7667,5145,0,5879,16982,15729,6561,14612,0,2262
18,동구,35,0,29,91,18,540,0,41,8,16,2,0,대구광역시,5,2023,75,0,155,95,4,24,0,20,상매동,25,3,0,5,0,0,233,22,0,49,44,25,0,341,190,205,18,16,0,0,71,94,45,41,0,0
5946,동구,7697,0,5544,6204,2645,4542,343,6484,7133,10879,1924,1,대구광역시,4333,2023,3409,0,5086,2597,1332,2755,0,2443,서호동,11854,3019,0,481,0,0,5858,3318,1,5219,9526,2691,573,2635,9551,2569,3996,2724,0,3309,6920,8688,2989,8484,0,1428
17,동구,4,0,27,71,26,36,0,17,50,7,1,0,대구광역시,29,2023,6,0,46,2,0,46,0,0,송정동,15,4,0,0,0,0,12,5,0,22,47,0,0,24,33,10,41,26,0,28,74,47,63,49,0,3
3501,동구,6107,0,582,1925,883,2959,13,1598,1629,6770,275,0,대구광역시,1444,2023,625,0,1537,655,925,945,0,973,숙천동,8293,979,0,46,0,0,3392,497,0,1167,2688,754,262,1297,2206,2221,1312,922,0,442,3082,1004,1319,2978,0,233
34021,동구,37351,1,17480,35606,13090,16180,1158,17541,40573,43386,10557,0,대구광역시,11578,2023,14932,0,18275,8061,9506,13597,0,6698,신기동,47695,17711,0,1345,0,0,35237,13280,7,18974,38772,7912,1381,14676,33513,9464,16126,12884,0,13786,36465,37816,13086,37777,0,4527
14,동구,22,0,2,76,10,10,0,3,42,0,0,0,대구광역시,2,2023,4,0,13,1,3,10,0,0,신무동,48,75,0,0,0,0,28,0,0,9,69,0,0,19,15,3,9,3,0,5,20,53,2,86,0,2
121874,동구,143416,0,150786,124851,57007,116772,11009,167370,138795,186821,54664,0,대구광역시,110898,2023,72219,0,121174,72255,24993,83047,0,61348,신서동,221464,55002,0,2470,0,0,121380,70426,8,88674,173581,72984,34834,74148,162156,58063,114492,72748,0,80055,121765,147590,90169,149209,0,21774
467031,동구,473252,0,336536,496263,253702,378231,43453,371910,485941,445175,237316,1,대구광역시,207696,2023,334515,2,315692,154180,89338,264656,0,101918,신암동,644006,196018,0,33139,0,0,462062,326921,0,392362,612381,144634,32452,282550,641708,206232,298122,242057,0,258606,470564,628604,273016,550658,0,105629
0,동구,2,0,48,12,12,9,0,12,8,0,0,0,대구광역시,1,2023,0,0,61,1,0,34,0,0,신용동,1,0,0,0,0,0,4,0,0,0,9,1,0,10,0,5,51,35,0,17,20,7,18,8,0,0
527592,동구,502401,1,667421,680635,546034,720514,116771,793507,633039,425618,408848,0,대구광역시,478984,2023,720968,3,649075,331498,68481,555994,0,184748,신천동,663425,154674,0,31740,0,0,599994,564669,0,688040,820138,291199,78266,597740,1044724,344746,591759,484495,2,535652,606245,909148,547738,734142,0,219254
7809,동구,9851,0,1344,6483,1345,1175,9,1695,8234,7746,181,0,대구광역시,1151,2023,1413,0,3953,570,716,1084,0,281,신평동,5567,2045,0,39,0,0,4778,887,0,1603,20128,618,47,1444,7726,1963,2470,1087,0,1407,8479,7771,1696,11209,0,557
92167,동구,110472,2,87292,98442,53290,107850,6132,88015,113159,118358,28860,0,대구광역시,52976,2023,50420,0,81794,39988,24532,54245,0,30622,용계동,140139,45174,0,8322,0,0,89064,45974,19,66319,160174,37865,11138,74606,132025,66051,72452,71445,0,74554,115682,136924,61860,102564,0,29889
3601,동구,2134,0,358,17617,2886,1770,8,205,11254,900,252,0,대구광역시,142,2023,1834,0,793,56,359,1836,0,24,용수동,1262,538,0,2,0,0,5137,616,0,3208,16696,48,31,2939,6295,891,1442,3626,0,2945,14509,14920,1993,21275,0,231
198,동구,37,0,27,620,205,358,0,10,21,13,39,0,대구광역시,3,2023,63,0,34,31,2,35,0,22,율암동,35,17,0,0,0,0,334,35,0,116,316,12,0,895,374,179,51,25,0,0,105,1655,21,807,0,0
207341,동구,260925,0,254069,213389,145169,218438,17744,306011,236203,323440,72607,0,대구광역시,190631,2023,111134,1,246939,135653,57401,178101,0,111162,율하동,399445,114691,0,5454,0,0,214762,105691,1,140330,243059,122702,58825,143444,257609,104045,205450,150079,0,172930,222121,251460,172885,231427,0,44819
42286,동구,51251,0,34137,43843,25392,41602,1768,35869,39726,51723,12102,1,대구광역시,20715,2023,18429,0,32249,14899,10711,26790,0,10902,입석동,64051,22665,0,3335,0,0,39306,17047,1,25782,45984,14455,2127,32761,50601,30675,29174,26886,0,26497,42859,53677,27413,46763,0,11763
6667,동구,6911,0,1438,13686,2594,3427,21,993,11220,5217,499,0,대구광역시,726,2023,6451,0,1607,723,734,1957,0,441,중대동,6496,1482,0,14,0,0,7912,3571,0,5945,17030,575,79,2740,8624,1280,1799,2970,0,2331,13058,13800,2037,15108,0,1020
69894,동구,82687,0,16749,56316,9800,10604,1876,16931,59661,105825,10582,0,대구광역시,13350,2023,22981,0,17848,9106,11894,11905,0,6521,지묘동,103546,28371,0,345,0,0,65398,20254,0,29033,65687,7871,2274,9072,44208,6039,14862,10372,0,11364,60981,52711,11982,64493,0,2669
79610,동구,106550,0,67069,70457,49101,71949,4077,69151,72370,85473,25683,0,대구광역시,41136,2023,36110,0,62977,31826,17559,54608,0,18738,지저동,103475,42335,0,8840,0,0,68873,32442,0,48868,81783,28132,2509,59329,74270,53988,56328,48564,0,53761,75082,79249,52666,70150,0,24765
4871,동구,5015,0,735,9135,3384,2534,0,534,18169,3862,295,0,대구광역시,516,2023,1416,0,888,183,303,1889,0,120,진인동,6879,716,0,3,0,0,7387,772,0,1981,19519,139,40,2490,3316,1370,1357,3004,0,2571,11779,16426,1884,9377,0,667
1307,동구,188,0,14,17,82,62,0,4,899,95,5,0,대구광역시,20,2023,30,0,31,15,28,0,0,8,평광동,903,503,0,0,0,0,0,1,0,119,22,7,0,87,131,27,39,0,0,59,509,599,33,505,0,5
294975,동구,332539,0,245364,303397,148773,236026,21465,265791,318526,328159,113967,0,대구광역시,157176,2023,172646,1,217788,125575,61854,162339,0,90967,효목동,438538,136805,0,17124,0,0,300471,169592,0,217134,386530,126298,32345,165194,404892,152912,203798,169095,0,170928,311917,385250,174421,350769,0,68946
61778,북구,67695,0,20342,62806,11071,20591,871,14865,65438,78814,10837,0,대구광역시,9719,2023,26720,0,13921,5979,12439,11249,0,3973,검단동,87320,30178,0,1173,0,0,56290,24239,2,38104,106512,5368,885,13231,82909,19510,16126,10976,0,11908,59655,101665,10948,100917,0,4745
777,북구,926,0,87,527,58,76,0,131,603,1335,147,0,대구광역시,44,2023,262,0,80,37,44,68,0,18,고성동1가,1397,377,0,3,0,0,637,290,0,330,1104,34,0,26,719,37,63,54,0,45,639,1041,52,573,0,9
4286,북구,4960,0,3480,4787,1974,3106,155,4466,4617,4060,2088,0,대구광역시,1983,2023,2924,0,2500,1225,667,2515,0,907,고성동2가,6140,1754,0,459,0,0,4602,3250,0,4022,7906,1358,98,2639,7608,1949,2516,1951,0,2709,5034,7760,2803,5201,0,1847
25694,북구,30759,0,12747,33457,7568,12026,4152,14811,32820,35435,23845,0,대구광역시,8826,2023,22749,0,10598,5348,2562,8668,0,4253,고성동3가,50541,10997,0,332,0,0,25615,26637,0,28430,41727,4642,707,8893,62420,6792,10009,7779,0,8728,33682,47382,8975,35738,0,3583
18796,북구,21258,0,7299,14655,3912,3702,369,7352,17365,39217,2533,0,대구광역시,5861,2023,6079,0,6882,4339,6790,4457,0,3717,관음동,32823,13042,0,454,0,0,16959,4534,0,10347,15962,4322,1191,3044,16089,3630,5658,3497,0,3940,16542,16869,4087,14539,0,1001
145999,북구,180973,0,117571,133204,39945,63733,6865,153321,156769,276484,56676,2,대구광역시,91466,2023,79240,0,99540,60781,28441,65994,0,57318,구암동,269706,84431,0,1067,0,0,144279,71547,8,103697,182188,63541,27980,44445,168689,36223,73573,45380,0,53355,150685,171249,57699,150002,0,12991
58305,북구,76876,0,28920,58026,16679,26646,3755,32131,61677,111689,17199,0,대구광역시,23504,2023,24492,0,27477,15162,8500,19798,0,14635,국우동,104543,31193,0,1028,0,0,54878,22592,0,35651,80336,15755,4124,17590,57808,21324,22400,16053,0,19309,60258,60311,19512,60160,0,7213
867,북구,959,0,555,946,351,900,0,537,919,965,87,0,대구광역시,309,2023,218,0,399,152,74,295,0,173,금호동,762,169,0,9,0,0,751,100,0,436,991,174,15,528,1348,475,311,302,0,254,906,2349,268,866,0,135
3355,북구,4050,0,137,3110,89,48,0,155,3423,5701,244,0,대구광역시,111,2023,608,0,218,99,252,328,0,255,노곡동,4171,1272,0,1,0,0,3541,297,0,745,3466,46,62,59,2302,96,271,165,0,173,3013,3042,278,3042,0,262
