발생량_10시,시군구,발생량_09시,도착량_01시,도착량_17시,발생량_14시,도착량_10시,도착량_08시,발생량_23시,도착량_18시,발생량_12시,발생량_07시,발생량_22시,발생량_00시,시도,도착량_19시,년도,발생량_20시,발생량_04시,도착량_16시,도착량_20시,발생량_05시,도착량_14시,발생량_02시,도착량_22시,읍면동,발생량_08시,발생량_06시,도착량_02시,도착량_05시,도착량_03시,발생량_03시,발생량_11시,발생량_21시,도착량_00시,발생량_19시,발생량_16시,도착량_21시,도착량_23시,도착량_09시,발생량_18시,도착량_07시,도착량_15시,도착량_11시,발생량_01시,도착량_12시,발생량_13시,발생량_17시,도착량_13시,발생량_15시,도착량_04시,도착량_06시
10478,진주시,11970,0,6159,14149,3898,5329,948,5172,14383,15509,7651,0,경상남도,4190,2023,14326,0,6502,2756,628,4380,0,1700,옥봉동,22512,4566,0,150,0,0,12728,13106,0,14134,18493,2352,231,4402,22294,5254,5020,4265,0,4510,13993,23802,4938,15997,0,1789
114,진주시,124,0,20,96,22,10,1,45,168,217,16,0,경상남도,20,2023,104,0,33,25,13,54,0,19,유곡동,213,152,0,0,0,0,241,45,0,59,123,33,0,13,90,5,37,89,0,46,145,92,95,79,0,44
694,진주시,1382,0,61,1312,84,298,0,39,626,432,19,0,경상남도,23,2023,92,0,91,17,0,147,0,4,이반성면,2560,588,0,0,0,0,916,49,0,301,885,18,0,52,743,10,109,110,0,112,683,1525,118,878,0,4
25310,진주시,30041,0,4322,22143,2071,2167,331,3923,26469,37402,3777,0,경상남도,2026,2023,11589,0,5801,1527,3437,2874,0,1302,이현동,51079,13835,0,86,0,0,26296,11202,0,15972,62799,1539,174,2117,32027,1227,4024,2352,0,2837,26487,30393,3208,40329,0,783
12973,진주시,17046,0,7877,17621,4931,4118,1385,6200,15447,20672,8537,0,경상남도,3585,2023,13797,0,7354,3121,2161,5990,6,1348,인사동,28893,5759,0,287,0,0,14424,12753,0,15439,22585,2229,177,4214,24804,2801,6540,5371,0,5278,17105,24224,5650,19089,0,1175
7214,진주시,7051,0,1519,4933,1773,1657,0,785,6351,8463,289,0,경상남도,662,2023,1531,0,1714,432,6,1371,0,76,일반성면,7225,2115,0,7,0,0,5461,1106,0,1977,7541,476,0,1193,3356,1863,1130,1085,0,1054,4300,6559,1036,5298,0,491
31471,진주시,29864,0,10019,43511,9816,14191,1229,7656,35312,18386,11132,0,경상남도,4194,2023,19290,0,11148,2838,1541,9884,0,1791,장대동,34307,7964,0,820,0,0,39060,16754,0,23940,51329,2339,176,10893,43017,11857,10187,10330,0,9869,38263,53692,10260,50194,0,5495
4276,진주시,4188,0,956,3780,371,475,82,919,6180,6784,2050,0,경상남도,586,2023,2618,0,1584,384,27,543,0,373,장재동,6908,1306,0,244,0,0,5614,2537,0,2769,18764,375,19,423,7657,398,1078,581,0,518,6298,11265,633,8687,0,483
9005,진주시,17916,0,1369,12451,745,1671,0,1914,10080,27859,2348,0,경상남도,1878,2023,10678,0,2579,683,1600,1095,0,586,정촌면,26933,6458,0,2,0,0,13431,5923,0,10371,14032,647,8,496,15576,2260,1175,900,0,816,11970,23160,821,9875,0,432
20639,진주시,23329,0,5477,20800,2881,3902,1266,5245,22808,26946,8391,0,경상남도,3108,2023,11908,0,4991,2334,1705,4115,0,1501,주약동,47351,6502,0,171,0,0,22788,10617,0,15879,24901,2100,144,2486,31414,2243,4421,3923,0,4005,22354,30938,3942,21884,0,508
4227,진주시,2375,0,2527,12414,1487,769,1178,2337,8385,1434,9846,0,경상남도,1401,2023,15270,0,2474,826,74,2429,0,308,중안동,2399,528,0,10,0,0,6162,14229,0,16210,21179,694,76,1158,26875,372,2786,1781,1,1955,10193,25737,2227,16836,0,103
512,진주시,693,0,16,1,21,51,0,14,8,733,0,0,경상남도,7,2023,52,0,26,11,0,0,0,0,지수면,1080,471,0,0,0,0,748,19,0,6,286,11,0,12,65,7,31,25,0,0,849,155,38,502,0,4
2446,진주시,2362,0,254,1567,247,97,1,458,1416,3089,150,0,경상남도,201,2023,571,0,192,129,18,468,0,15,진성면,2361,844,0,4,0,0,1553,397,0,1554,2349,83,0,371,2696,460,275,134,0,116,2214,1667,366,1701,0,147
6608,진주시,8029,0,482,3373,282,684,0,651,6620,17190,366,0,경상남도,444,2023,1519,0,415,249,14,311,0,395,집현면,12173,6273,0,0,0,0,3710,549,0,1744,4127,358,0,430,5357,578,410,326,0,290,5502,4035,359,5385,0,311
51387,진주시,57045,0,21275,53010,11263,22452,3921,22106,59361,115313,50815,0,경상남도,11366,2023,50959,0,22355,10047,3408,13338,0,8902,초전동,129409,17513,0,790,0,0,50755,62852,0,51508,104219,10617,394,12153,105004,15802,16881,11336,0,13441,60428,96857,14353,78833,0,3239
45659,진주시,49327,0,16896,57288,7669,16980,7903,16011,53008,83146,51386,6,경상남도,9286,2023,63862,0,13090,7433,1576,10752,0,4721,충무공동,92745,18213,1,635,2,6,46043,75691,14,65989,92926,6654,333,8109,128379,12244,11867,7609,6,10541,57895,105737,11213,82833,0,2353
70134,진주시,60243,3,23998,82161,18439,24275,7447,25482,79722,34629,63093,8,경상남도,13362,2023,59999,0,24795,10461,4153,20110,10,7890,칠암동,74559,13645,0,374,0,2,80951,59545,1,69852,126798,10082,1239,18210,127600,12389,22100,18787,0,18942,75440,134068,20289,108962,0,6009
