발생량_10시,시군구,발생량_09시,도착량_01시,도착량_17시,발생량_14시,도착량_10시,도착량_08시,발생량_23시,도착량_18시,발생량_12시,발생량_07시,발생량_22시,발생량_00시,시도,도착량_19시,년도,발생량_20시,발생량_04시,도착량_16시,도착량_20시,발생량_05시,도착량_14시,발생량_02시,도착량_22시,읍면동,발생량_08시,발생량_06시,도착량_02시,도착량_05시,도착량_03시,발생량_03시,발생량_11시,발생량_21시,도착량_00시,발생량_19시,발생량_16시,도착량_21시,도착량_23시,도착량_09시,발생량_18시,도착량_07시,도착량_15시,도착량_11시,발생량_01시,도착량_12시,발생량_13시,발생량_17시,도착량_13시,발생량_15시,도착량_04시,도착량_06시
63207,청주시,64030,0,89103,94000,71575,118603,5321,93886,90951,62618,50560,22,충청북도,68206,2023,66570,0,80021,51924,4423,64403,0,35554,우암동,87869,32052,0,1955,0,0,81545,66711,38,82809,155600,47155,4798,93287,137991,51329,69548,69007,0,78341,95566,137962,72082,115443,0,25168
1123,청주시,1216,0,1018,1526,708,2091,1,567,1231,1116,162,0,충청북도,485,2023,703,0,759,430,563,1041,0,287,운동동,1666,219,0,132,0,0,1039,1445,0,818,1946,370,40,637,1442,773,884,727,0,898,1029,1657,967,1744,0,337
163118,청주시,171504,0,151270,160350,133121,136589,500,142038,169131,216265,18593,2,충청북도,85714,2023,68946,1,153991,54583,4196,139755,1,16130,운천동,231431,20656,0,719,0,0,152249,51376,0,98220,222657,38176,2199,128805,178201,58402,144687,122070,0,131140,170356,197964,131012,194568,0,8811
519,청주시,315,0,355,217,100,118,1,108,285,660,1,0,충청북도,164,2023,37,0,560,68,58,125,0,51,원평동,850,203,0,0,0,0,237,9,0,29,201,43,5,86,53,169,9,121,0,186,785,510,217,1,0,22
1776,청주시,1694,0,655,601,460,1600,0,157,1215,1062,31,0,충청북도,332,2023,309,0,515,193,802,525,0,97,월오동,3481,742,0,18,0,0,1042,211,0,444,677,174,1,1016,1602,993,225,511,0,702,436,1473,474,602,0,249
75211,청주시,94382,0,112327,77455,51113,76621,5879,124357,85511,126041,51844,3,충청북도,83983,2023,63805,0,104849,59966,6497,70293,0,46182,율량동,122216,46707,0,1263,0,0,79069,60587,40,65707,113160,52916,7342,61742,104118,61655,80901,53879,0,63042,83612,102370,68783,91121,0,18648
357,청주시,4,0,429,4,19,12,0,9,184,877,0,0,충청북도,93,2023,12,0,16,56,0,150,0,30,장성동,427,0,0,0,0,0,6,3,0,4,80,0,0,136,101,398,120,63,0,114,134,20,5,72,0,4
1182,청주시,78,0,420,35,15,65,0,9,253,514,2,0,충청북도,120,2023,98,0,13,117,2,475,0,154,장암동,922,125,0,0,0,0,367,50,0,6,280,8,0,216,328,308,233,280,0,401,550,12,14,412,0,9
9591,청주시,9236,0,2642,7874,2239,5513,258,4964,8434,14620,801,1,충청북도,3592,2023,5743,0,2464,2081,727,2827,0,445,정봉동,10827,7019,0,77,0,0,8335,3764,3,9524,9707,1041,96,3190,11679,4841,2564,2331,0,3662,7997,6594,1771,8485,0,4112
471,청주시,118,0,96,312,178,154,0,96,260,37,7,0,충청북도,34,2023,88,0,44,29,10,42,0,3,정북동,491,134,0,5,0,0,458,49,0,28,221,40,2,13,445,194,69,263,0,161,43,15,100,16,0,18
26,청주시,0,0,18,172,4,77,0,29,3,11,1,0,충청북도,14,2023,3,0,53,3,2,113,0,15,정상동,8,0,0,4,0,0,135,56,0,88,217,3,0,109,194,57,0,101,0,80,110,10,7,1,0,27
701,청주시,782,0,307,506,270,389,0,393,514,3797,34,0,충청북도,259,2023,153,1,452,197,440,333,0,137,정하동,834,1052,0,61,0,0,838,96,3,211,375,173,43,124,652,1122,364,289,0,372,799,416,369,431,1,478
2404,청주시,2838,0,3139,2287,1682,3386,131,2948,2425,6680,731,1,충청북도,1813,2023,2026,0,3141,1483,3,2274,0,1302,주성동,4630,1488,0,1,0,0,2304,1306,1,1718,3635,1553,220,2725,3847,3538,1860,1833,0,2278,2702,3720,2223,1971,0,1389
25693,청주시,28958,0,35402,28835,21204,33903,2118,35277,30279,32466,20650,2,충청북도,23481,2023,26849,0,35814,16452,165,27363,0,12415,주중동,35337,12227,0,118,0,0,27737,22031,3,28339,42170,15371,2453,25436,44798,22923,29412,21903,0,24521,27094,40079,27482,29869,0,11284
12778,청주시,15849,0,12333,13738,6781,10555,122,12382,14526,22172,4939,16,충청북도,9131,2023,10410,0,13151,6474,2466,7880,0,4397,죽림동,22299,7012,0,229,0,0,13727,9684,7,10701,21044,6421,522,8087,17277,8173,10561,7005,0,7907,14820,18575,8428,17248,0,1868
1271,청주시,1441,0,1631,1184,1581,3544,13,1657,1016,1229,92,0,충청북도,899,2023,845,0,1667,826,104,1545,0,286,지동동,1432,618,0,69,0,0,1134,345,2,1276,1571,394,50,1555,2872,1790,1506,1349,0,1248,1771,2542,1266,1630,0,1253
2478,청주시,1933,0,4881,2848,4281,13626,2,3597,2734,1843,292,0,충청북도,2238,2023,1352,0,4253,2105,0,4264,0,1173,지북동,1533,503,0,7,0,0,3045,836,0,1434,3810,1453,11,6403,3290,4040,3991,5163,0,5696,3028,3287,5375,2705,0,1583
9363,청주시,9681,0,5933,8301,7208,16170,11,5403,9818,8181,997,0,충청북도,3080,2023,3525,0,8205,1992,814,4792,0,999,탑동,15139,4502,0,189,0,0,10444,3898,0,4903,23365,2391,8,8220,8482,9561,4594,6565,0,6131,9479,11036,5330,7738,0,2896
18,청주시,904,0,18,46,7,5,1,65,20,730,19,0,충청북도,0,2023,43,0,324,51,1,145,0,5,평동,219,650,0,0,0,0,614,9,0,3,348,15,0,79,256,35,42,193,0,8,485,5,220,162,0,25
36,청주시,99,0,191,121,63,620,0,289,192,1827,22,0,충청북도,232,2023,25,0,364,196,0,263,0,217,평촌동,549,85,0,0,0,0,78,31,0,90,261,133,7,226,155,426,314,115,0,215,151,159,200,154,0,45
6656,청주시,9972,0,14454,16216,13435,13258,437,15838,10734,12163,9439,0,충청북도,8100,2023,38923,0,13758,6088,210,11703,0,3155,향정동,13079,3590,0,61,0,0,8390,26393,0,24945,26421,4268,366,23868,28498,8225,13212,11296,0,14875,12319,32485,13798,20976,0,4967
6285,청주시,8375,0,4760,5597,4317,9437,28,3902,6233,5191,242,0,충청북도,3557,2023,1517,0,5110,2393,1,4135,0,827,현도면,7333,3338,0,0,0,0,4607,983,0,3128,10713,1593,70,6114,7070,6466,4651,4078,0,4891,6182,9462,4447,5484,0,2900
821,청주시,556,0,438,345,97,100,0,150,378,781,0,0,충청북도,176,2023,38,0,268,12,0,210,0,41,현암동,29,130,0,0,0,0,118,14,0,33,290,170,1,213,199,134,297,276,0,121,52,17,214,3,0,76
17,청주시,58,0,22,45,8,52,0,46,11,49,48,0,충청북도,31,2023,2,0,63,13,36,45,0,8,화계동,65,136,0,27,0,0,8,6,0,136,77,9,3,65,15,326,13,70,0,52,8,162,8,8,0,91
3369,청주시,4084,0,1752,2208,1796,5259,20,1242,1845,1285,121,0,충청북도,953,2023,1044,0,1767,619,25,2011,0,314,휴암동,2737,514,0,115,0,0,3973,527,0,1505,3794,456,41,2457,4157,2607,1867,1111,0,2258,1352,3743,2960,3807,0,1722
19,충주시,22,0,9,23,7,9,0,0,18,1,0,0,충청북도,1,2023,2,0,33,7,0,30,0,0,소태면,15,0,0,0,0,0,17,0,0,0,27,2,0,19,0,1,43,10,0,23,27,12,10,27,0,0
46722,괴산군,50312,0,0,34450,0,0,0,0,30792,50815,0,0,충청북도,0,2024,2458,0,0,0,229,0,0,0,괴산읍,57991,13107,0,0,0,0,38491,780,0,15400,30113,0,0,0,26511,0,0,0,0,0,48931,38365,0,33588,0,0
0,괴산군,26,0,5,15,0,2,0,1,15,31,0,0,충청북도,3,2024,0,0,0,0,0,3,0,0,청천면,7,0,0,0,0,0,0,0,0,1,0,0,0,2,15,3,0,0,0,1,0,2,0,0,0,0
531,단양군,5226,0,0,1435,0,0,0,0,463,4465,0,0,충청북도,0,2024,0,0,0,0,0,0,0,0,가곡면,1703,203,0,0,0,0,2745,0,0,260,1943,0,0,0,516,0,0,0,0,0,2346,745,0,346,0,0
2850,단양군,4213,0,0,1804,0,0,0,0,1637,3825,0,0,충청북도,0,2024,940,0,0,0,0,0,0,0,단성면,4289,190,0,0,0,0,2810,112,0,823,6562,0,0,0,965,0,0,0,0,0,2097,3714,0,4339,0,0
24909,단양군,22377,0,446,22914,147,141,0,240,29453,22774,741,0,충청북도,233,2024,11293,0,475,180,0,462,0,0,단양읍,34797,4577,0,0,0,0,24251,8504,0,16560,33255,128,0,237,28436,96,394,281,0,741,23609,31587,432,28880,0,37
4403,단양군,3142,0,1,2784,0,56,0,0,125,4719,0,0,충청북도,0,2024,263,0,29,0,0,0,0,0,대강면,4073,662,0,0,0,0,2065,104,0,447,2798,0,0,0,936,0,0,0,0,0,1665,1600,0,1340,0,0
7550,단양군,10371,0,313,6521,116,100,0,234,7633,17013,79,0,충청북도,70,2024,1025,0,225,106,0,212,0,18,매포읍,15014,2342,0,0,0,0,5722,1326,0,1967,5612,179,0,127,4066,94,219,225,0,334,6281,6833,286,4159,0,19
57,단양군,1280,0,13,529,0,59,0,54,393,1310,0,0,충청북도,0,2024,0,0,55,0,0,0,0,0,어상천면,744,100,0,0,0,0,1749,0,0,150,690,0,0,6,41,1,111,89,0,158,117,189,0,185,0,2
3047,단양군,4075,0,68,1156,9,6,0,85,1974,5887,0,0,충청북도,16,2024,0,0,1,0,0,14,0,0,영춘면,3240,10,0,0,0,0,526,0,0,421,349,0,0,182,1984,38,381,98,0,340,2164,1445,0,4354,0,1
0,단양군,3161,0,0,447,0,0,0,0,738,1008,0,0,충청북도,0,2024,5,0,13,0,0,0,0,0,적성면,3483,0,0,0,0,0,398,0,0,76,391,0,0,0,352,0,0,0,0,0,468,229,0,160,0,0
2429,보은군,3408,0,0,1253,0,0,0,0,1678,3225,0,0,충청북도,0,2024,0,0,0,0,0,0,0,0,내북면,3457,4,0,0,0,0,1287,0,0,242,761,0,0,0,648,0,0,0,0,0,1870,1108,0,1043,0,0
11308,보은군,15927,0,0,4966,0,0,0,0,10263,11941,0,0,충청북도,0,2024,11,0,0,0,0,0,0,0,마로면,15844,1888,0,0,0,0,9734,0,0,700,5616,0,0,0,2548,0,0,0,0,0,8258,3798,0,6752,0,0
16219,보은군,12677,0,0,17058,0,0,0,0,19984,13061,0,0,충청북도,0,2024,14,0,0,0,0,0,0,0,보은읍,13498,3641,0,0,0,0,18510,0,0,2234,19442,0,0,0,16501,0,0,0,0,0,18089,18766,0,21871,0,0
2867,보은군,5866,0,0,964,0,0,0,0,2666,2994,0,0,충청북도,0,2024,1,0,0,0,0,0,0,0,산외면,1261,40,0,0,0,0,1722,0,0,70,668,0,0,0,353,0,0,0,0,0,1589,398,0,763,0,0
3502,보은군,2751,0,0,2994,0,0,0,0,1559,3944,0,0,충청북도,0,2024,107,0,0,0,0,0,0,0,삼승면,1652,8,0,0,0,0,2977,0,0,748,1622,0,0,0,2152,0,0,0,0,0,2836,1130,0,1866,0,0
1267,보은군,2564,0,0,258,0,0,0,0,170,920,0,0,충청북도,0,2024,0,0,0,0,0,0,0,0,속리산면,950,6,0,0,0,0,1,0,0,13,151,0,0,0,250,0,0,0,0,0,1512,626,0,109,0,0
1937,보은군,1808,0,0,398,0,0,0,0,771,2305,0,0,충청북도,0,2024,0,0,0,0,0,0,0,0,수한면,1502,120,0,0,0,0,888,0,0,89,281,0,0,0,276,0,0,0,0,0,837,179,0,775,0,0
392,보은군,3200,0,0,571,0,0,0,0,1952,1525,0,0,충청북도,0,2024,0,0,0,0,0,0,0,0,장안면,1837,105,0,0,0,0,706,0,0,185,1284,0,0,0,1098,0,0,0,0,0,923,840,0,432,0,0
1492,보은군,3616,0,0,600,0,0,0,0,1617,1864,0,0,충청북도,0,2024,1,0,0,0,0,0,0,0,탄부면,1915,9,0,0,0,0,1018,0,0,72,831,0,0,0,89,0,0,0,0,0,890,531,0,438,0,0
1338,보은군,2491,0,912,969,1000,980,2,953,1876,1498,4,0,충청북도,553,2024,138,0,643,487,51,1375,0,249,회남면,846,699,0,0,0,0,1982,30,0,220,1817,413,48,883,584,1496,1470,1788,0,2211,2676,1447,1915,1527,0,75
1971,보은군,4304,0,148,686,938,106,0,698,722,6444,0,0,충청북도,253,2024,229,0,855,119,0,911,2,0,회인면,351,467,2,0,0,0,2089,9,0,617,191,159,0,1210,352,96,94,87,0,727,2656,1537,385,1622,0,642
