시도,시군구,읍면동,년도,발생량_04시,도착량_04시,발생량_05시,도착량_05시,발생량_06시,도착량_06시,발생량_07시,도착량_07시,발생량_08시,도착량_08시,발생량_09시,도착량_09시,발생량_10시,도착량_10시,발생량_11시,도착량_11시,발생량_12시,도착량_12시,발생량_13시,도착량_13시,발생량_14시,도착량_14시,발생량_15시,도착량_15시,발생량_16시,도착량_16시,발생량_17시,도착량_17시,발생량_18시,도착량_18시,발생량_19시,도착량_19시,발생량_20시,도착량_20시,발생량_21시,도착량_21시,발생량_22시,도착량_22시,발생량_23시,도착량_23시,발생량_00시,도착량_00시,발생량_01시,도착량_01시,발생량_02시,도착량_02시,발생량_03시,도착량_03시
인천광역시,연수구,동춘동,2023,13342,696,169455,90578,399830,374964,843664,1068340,919120,1012046,497814,473318,398405,365253,427017,396691,482986,452042,483951,488188,484503,476116,612007,559971,718055,632181,1123045,775824,1054160,898635,586366,637848,541419,458749,431608,394589,327946,341073,111950,193285,10750,62288,63,8812,0,2,0,0
인천광역시,연수구,선학동,2023,2400,6,112876,53776,215133,184327,478555,457109,521174,524486,314088,238949,259048,194135,263463,202172,288032,237663,271459,276031,252639,254150,293064,332043,349790,406096,554186,527553,500655,579795,266917,355847,279806,264274,286389,242393,192645,191109,66809,118734,9337,49655,60,489,8,81,0,0
인천광역시,연수구,송도동,2023,9349,465,341503,115787,829255,892706,1528227,1530672,1644490,2753628,1021500,1563241,927877,1041718,1006532,1062916,1096161,1149913,1140264,1200438,1210412,1163046,1625312,1261316,2070264,1502231,2407549,1800595,2547686,1901350,1422476,1501305,1280710,1124245,1251822,959237,955650,888122,412277,586683,62397,240638,862,30287,65,1719,0,23
인천광역시,연수구,연수동,2023,3177,319,162069,60865,343643,151668,780859,396871,776280,647497,427800,340890,368662,300834,371935,304900,413049,348858,404875,361272,386975,354953,482846,433409,511126,509081,572350,664169,603046,794813,356710,553429,285039,426043,257492,380764,200322,306564,95789,177749,7191,57864,140,2772,46,352,2,3
인천광역시,연수구,옥련동,2023,4454,1031,99262,38047,199790,74387,385829,143850,387908,273646,244970,177390,206810,140457,221482,155570,256337,180988,244831,187058,225883,193250,268774,235822,309650,275274,295458,327717,250334,362285,162227,281095,130785,199949,125779,194527,90450,173319,38568,99350,2427,21909,65,2578,0,0,0,0
인천광역시,연수구,청학동,2023,2915,293,48514,17105,88054,23009,178550,44556,179211,118314,120479,76557,99580,67614,100353,69445,109065,80723,104524,86511,100431,88506,112509,112848,125814,128309,112292,139854,110313,164248,72302,132272,54125,99818,49231,96598,38978,91193,15451,44628,847,5813,8,1351,7,147,0,1
인천광역시,옹진군,덕적면,2023,0,0,0,0,0,0,0,0,49,2,86,7,43,4,45,2,0,0,0,0,83,6,217,9,45,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천광역시,옹진군,백령면,2023,0,0,0,0,0,0,1,0,3,2,42,2,7,2,59,2,24,5,41,2,32,3,75,0,20,3,41,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천광역시,옹진군,북도면,2023,0,0,0,0,108,4,606,9,1117,21,1985,34,2645,117,1929,117,497,28,2457,118,2492,202,2327,113,1721,98,857,46,384,15,15,0,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
인천광역시,옹진군,연평면,2023,0,0,0,0,0,0,0,0,9,0,580,29,714,46,19,1,0,0,0,0,630,55,412,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천광역시,옹진군,영흥면,2023,0,0,3,374,4890,657,5644,2342,6556,3702,5794,5986,5053,4472,7472,4427,7399,5270,6184,5209,6203,5856,5504,5931,5890,7340,5003,7063,4365,5617,2572,3639,5048,5211,2110,3150,1054,3032,3,5,0,0,0,0,0,0,0,0
인천광역시,중구,남북동,2023,0,0,150,64,1604,714,2507,2252,2021,2531,2260,3396,1827,2334,2757,2927,2099,2183,2078,2616,2667,2789,2562,3646,2700,2556,1881,2359,1534,2793,998,2156,1027,1793,1251,1716,576,940,0,0,0,0,0,0,0,0,0,0
인천광역시,중구,답동,2023,647,822,6813,10049,13664,16923,28501,46990,32070,93400,25470,53339,25159,55100,28843,58437,34995,59040,36020,61660,44272,60670,60081,65495,62675,65578,51519,70751,53851,71140,32836,40853,29011,27004,22793,22596,16961,17331,5538,8344,278,1852,8,74,0,0,0,0
인천광역시,중구,덕교동,2023,0,0,4,9,926,389,486,1611,741,1638,973,2671,746,1621,1151,1929,951,1740,1673,1494,1845,1915,2129,2515,2154,2373,2322,1480,1702,1076,1273,718,1291,441,882,256,157,248,0,0,0,0,0,0,0,0,0,0
인천광역시,중구,도원동,2023,5,0,1400,886,2392,1096,4781,3351,6159,6652,4680,1677,5106,2098,5012,1942,6270,2643,5988,2885,5748,2933,8537,4503,14836,5796,10163,5160,8325,6636,4582,3493,3744,3134,5490,2623,2455,1864,740,1111,0,0,0,0,0,0,0,0
인천광역시,중구,무의동,2023,0,0,0,0,128,192,808,1083,3896,2404,951,3575,1949,13633,3964,9156,3768,7022,2669,6986,13999,4902,10780,3100,9036,3620,7570,1926,2536,728,1928,357,748,152,224,63,0,0,0,0,0,0,0,0,0,0,0,0
인천광역시,중구,북성동1가,2023,4698,194,27057,28657,61680,82066,102369,127151,106125,171225,74214,122332,84578,138896,108834,177895,145392,189925,176134,184107,218147,175235,246898,154160,287192,144241,288172,138838,250173,125029,141942,79141,113988,59029,86840,43829,55998,34419,10232,20981,450,12905,1,28,0,0,0,0
인천광역시,중구,북성동2가,2023,182,6,36575,11652,92204,60320,208221,108608,203875,160206,112935,116740,101820,90335,106342,96276,117313,114213,111321,126018,112646,132375,124588,147373,141225,190698,170514,236079,179913,271107,109413,176023,96973,121975,93923,102201,71628,79985,34680,46517,1084,9100,0,0,0,0,0,0
인천광역시,중구,사동,2023,115,11,16771,6639,24096,19412,47680,54158,51902,120255,30831,49783,26062,38456,31927,41276,40123,44163,40903,45191,45271,42733,55534,46522,70460,53184,77590,60117,96870,74116,43359,36875,35529,24606,31811,21928,22731,17342,9637,9726,46,2364,0,0,0,0,0,0
인천광역시,중구,송월동1가,2023,0,0,5668,496,10659,2473,19121,3946,21089,8695,14593,6534,12230,7062,12423,7548,12133,8413,10839,7970,10434,9086,9605,11653,10247,13841,10523,14904,8722,17310,6163,13790,3586,11733,2460,12850,1404,10376,314,4980,12,458,0,0,0,0,0,0
인천광역시,중구,송월동2가,2023,0,0,2938,2527,5058,4569,10096,6513,9924,7878,7577,6941,6371,6109,6307,7417,7610,7979,8901,7586,8934,8033,8761,9614,9384,11377,7985,13848,6520,14940,4390,7744,3551,6187,2713,5931,1324,4456,379,2204,70,202,0,0,0,0,0,0
인천광역시,중구,송학동2가,2023,0,0,2,42,3,154,2,413,20,2060,15,247,14,165,14,147,20,203,59,286,47,199,65,229,67,192,33,234,103,253,16,102,18,89,6,112,10,178,1,31,0,0,0,0,0,0,0,0
인천광역시,중구,신생동,2023,0,1,1973,1685,5833,2490,10784,6903,10587,13279,6104,8112,7578,9891,10027,8796,10222,9230,10692,10809,10919,9695,12314,12127,14535,12986,14518,12834,13080,14770,9545,11680,8772,9115,8436,7681,4494,6525,1617,4064,92,227,0,0,0,0,0,0
인천광역시,중구,신포동,2023,226,269,4723,3932,7196,4834,9686,13892,14880,29923,19508,28391,25400,28274,32506,28277,43110,29855,47712,29477,54191,26840,63904,28325,69366,28124,61218,31827,60517,29285,39844,17252,36485,10304,31238,7776,21083,5956,8963,3627,1389,1988,19,161,0,0,0,0
인천광역시,중구,신흥동1가,2023,475,561,3051,1253,5778,2440,13990,3731,15513,9600,10643,5337,8322,4968,8660,6239,9189,6472,9314,6091,8186,6409,10263,8449,11564,9593,11528,10570,11723,13066,5049,12220,3773,8549,2667,7929,1860,6592,610,4237,166,1693,7,115,0,0,0,0
인천광역시,중구,신흥동2가,2023,840,111,7420,8185,17509,12761,37055,18273,38393,31230,23101,15652,18956,14409,19814,14902,19241,15925,18012,16869,16558,16287,17285,19282,19988,20302,20326,20902,21657,23242,9232,16029,6275,13147,4762,12236,3743,10289,1118,6185,131,1527,16,121,0,0,0,0
인천광역시,중구,신흥동3가,2023,3955,1868,19721,26675,39394,65036,82586,121101,93975,155011,76870,79996,80503,63384,85770,54711,83642,63133,81962,72716,92266,65570,119692,70898,130102,74275,168114,87674,168820,94295,72095,58550,54654,42153,40765,40075,28534,27595,7060,13699,503,1806,9,46,0,0,0,0
인천광역시,중구,운남동,2023,1021,36,24153,5504,52047,16629,85524,32852,82434,87955,51228,28756,48839,26199,47430,24825,49326,29117,49360,31484,43523,34428,120808,52450,80217,62966,54010,60650,41000,62784,28587,61561,21713,46845,16963,42352,11468,43884,3851,16593,276,2002,4,41,0,0,0,0
인천광역시,중구,운북동,2023,360,67,44051,18799,147817,94252,211185,136273,169365,124790,129154,96516,115520,89106,111972,100458,112417,96756,100943,85922,100935,99124,111061,126120,134219,138867,144386,145135,150520,202566,124226,188115,88339,116731,87326,122194,70736,103417,40143,87345,14805,28435,1,60,0,0,0,0
인천광역시,중구,운서동,2023,5539,135,395248,463990,627208,905982,923087,1246510,970799,1413084,714732,744228,565468,642880,639302,853244,706013,930179,726774,689100,852008,689302,1088824,698735,1182538,798893,1311151,907941,1495598,881480,851735,693554,759489,598557,819639,510231,772558,428106,237267,310417,9976,139260,6438,33,1265,0,690,0
인천광역시,중구,유동,2023,0,0,1824,1486,1468,1882,4513,5798,6846,15169,3678,3853,3661,3381,3702,3479,3993,3781,4436,3605,4112,3436,5376,4539,7172,5061,6468,5514,4551,5590,2679,3687,1638,3001,1390,2308,736,1757,330,898,4,119,0,0,0,0,0,0
인천광역시,중구,율목동,2023,0,0,847,188,750,330,2404,2236,4266,5738,2339,1435,1992,908,2228,1172,4465,1246,3568,1013,4381,1117,9134,1656,10147,1582,5736,1547,5561,1655,2328,971,2246,731,2078,544,1093,477,514,158,0,0,0,0,0,0,0,0
인천광역시,중구,을왕동,2023,13,0,979,529,8481,5660,6366,7030,6203,14535,9312,18371,11607,14515,23725,18608,15913,20173,15238,22937,17800,25776,22315,31305,22240,23533,21059,20997,21882,16174,20488,11726,22438,9870,15789,5504,5934,4143,1,5,0,0,0,0,0,0,0,0
인천광역시,중구,인현동,2023,24004,2207,134111,77579,307945,236715,654751,470858,600573,602721,375544,378609,352199,400931,372971,440172,421100,410102,417490,442417,416961,420696,498110,431322,577241,495493,666809,566616,762870,654471,436739,537889,318923,331599,267126,268869,203039,242873,94054,144194,10769,45052,114,163,0,0,0,0
인천광역시,중구,전동,2023,0,0,3171,1552,5261,3894,8838,8184,10842,20600,8053,7119,7308,6621,6684,7443,8320,7933,7755,8542,6606,8729,9644,10953,11980,11919,8216,11996,7132,12768,4128,9025,2900,6737,2174,6370,1562,5146,257,2030,16,186,0,0,0,0,0,0
인천광역시,중구,중산동,2023,529,1,75893,5265,137755,32854,224801,54781,178094,104041,112314,72513,102846,56796,118362,59915,103396,69863,94361,83424,88502,93084,110988,138116,131109,170594,105247,159187,89190,170565,69340,181598,62254,119566,55452,106560,43261,106315,14050,51275,944,16851,61,362,0,0,0,0
인천광역시,중구,항동3가,2023,0,0,117,111,421,833,576,1192,775,3873,880,1324,1048,1148,1407,1007,1548,966,1772,996,2296,758,2631,876,3944,854,5050,1243,5476,1565,1817,551,1693,399,1468,502,944,214,269,67,0,0,0,0,0,0,0,0
인천광역시,중구,항동5가,2023,0,0,265,48,527,737,755,1340,656,4072,1053,1124,725,1336,832,1037,1342,1236,1482,1084,1889,853,2375,1002,3905,1404,5460,2589,8685,3299,2246,1385,1728,931,2224,934,1324,666,428,223,0,0,0,0,0,0,0,0
