발생량_10시,시군구,발생량_09시,도착량_01시,도착량_17시,발생량_14시,도착량_10시,도착량_08시,발생량_23시,도착량_18시,발생량_12시,발생량_07시,발생량_22시,발생량_00시,시도,도착량_19시,년도,발생량_20시,발생량_04시,도착량_16시,도착량_20시,발생량_05시,도착량_14시,발생량_02시,도착량_22시,읍면동,발생량_08시,발생량_06시,도착량_02시,도착량_05시,도착량_03시,발생량_03시,발생량_11시,발생량_21시,도착량_00시,발생량_19시,발생량_16시,도착량_21시,도착량_23시,도착량_09시,발생량_18시,도착량_07시,도착량_15시,도착량_11시,발생량_01시,도착량_12시,발생량_13시,발생량_17시,도착량_13시,발생량_15시,도착량_04시,도착량_06시
27645,중구,27154,0,41281,35428,33579,31068,943,37859,35355,19565,8039,0,대전광역시,23244,2024,15218,0,41899,15488,3133,36287,0,10357,문창동,25810,9930,0,443,,,31780,11859,0,17867,38892,14476,2108,33110,29213,19503,41256,37385,0,36993,38071,33023,38060,42009,0,8375
222871,중구,232294,0,257502,230570,218553,355612,6580,262912,237720,229185,74599,0,대전광역시,166803,2024,103062,0,256060,118449,23781,223106,0,90416,문화동,270465,107898,0,11186,,,244477,93980,0,139179,279286,117521,14337,252260,238734,217420,238641,221850,0,224755,234917,242130,239401,283956,0,96510
51490,중구,53046,0,57304,56917,39350,51249,2361,57005,64280,53258,26877,0,대전광역시,34257,2024,32523,0,51096,23478,9369,41390,0,14579,부사동,63131,25970,0,1858,,,52377,36196,0,37399,94078,21685,2670,42064,64736,54630,48502,39915,0,40597,55698,69026,41101,74711,0,18006
39004,중구,46214,0,43916,42983,36573,55196,180,41984,41751,71088,11843,0,대전광역시,29111,2024,17918,0,44367,19196,9201,36201,0,17404,사정동,58840,20758,0,62,,,39269,16103,0,23840,44472,18583,4557,41210,59424,27552,41766,35629,0,36937,45966,60593,35596,44519,0,12573
119512,중구,146500,0,129519,105851,89739,93011,2859,125506,125092,165112,28203,0,대전광역시,86156,2024,50718,0,141870,58535,22718,103431,0,45938,산성동,185805,74670,0,1573,,,123165,42520,0,69759,114009,57775,8315,89599,110607,53496,124564,95408,0,99580,122676,118233,97335,111733,0,25991
32356,중구,34728,0,34142,27752,21461,24786,317,32734,32334,47601,5185,0,대전광역시,22044,2024,10138,0,34524,16246,9384,27225,0,11141,석교동,45720,22043,0,263,,,32099,7588,0,12992,27823,13560,1790,19418,22199,15178,33315,22338,0,24032,30235,27989,23854,28758,0,4723
137799,중구,139545,7,328149,262350,214304,345582,66617,386714,201618,123899,183585,7051,대전광역시,215773,2024,268101,16,298285,132131,15870,285194,0,73163,선화동,199491,57547,0,10651,,,172313,267029,1672,276541,377218,104820,22493,220126,471492,138053,283261,268425,2,289055,241530,411803,293715,316549,9,62876
10098,중구,7603,0,7533,22632,18010,22475,4,6328,21402,5933,11924,0,대전광역시,4121,2024,7904,0,8854,2568,373,13015,0,1776,안영동,7160,2686,0,3,,,12236,5578,0,7539,33860,2385,437,18199,23157,21093,9928,16048,0,17718,17834,24792,16326,24445,0,6226
1989,중구,22,0,564,0,33,2461,0,47,26,3,0,0,대전광역시,332,2024,2,0,0,90,0,0,0,28,어남동,422,130,0,0,,,338,36,0,442,0,0,0,1524,1,105,423,299,0,1,309,1871,555,250,0,0
240460,중구,265074,68,376202,279305,197574,451894,45475,537098,278304,292891,146802,178,대전광역시,260626,2024,185467,491,322347,195488,56217,237821,0,156650,오류동,546579,112370,0,15962,,,269147,185706,6312,261094,347636,187227,74560,239128,554784,167333,270835,216675,7,219273,279330,392309,242335,303774,46,73263
